                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 2.0044,                0.73825,                 1.5771,                0.95575,                0.94907,                0.96336,                 0.4317,                 2.0226,                0.63331,                 1.8011,               0.006568,               0.006568,               0.006568
                    107,                 2.0046,                0.74211,                 1.5736,                0.95718,                0.95123,                0.96618,                0.43003,                 2.0206,                0.63108,                 1.7975,               0.006535,               0.006535,               0.006535
                    108,                 1.9832,                0.73245,                 1.5581,                0.95893,                0.95042,                0.96372,                0.43114,                 2.0188,                0.63259,                 1.8002,               0.006502,               0.006502,               0.006502
                    109,                  2.001,                0.72955,                 1.5736,                0.95986,                0.95259,                0.96498,                 0.4293,                 2.0195,                0.63029,                    1.8,               0.006469,               0.006469,               0.006469
                    110,                 1.9975,                0.73453,                 1.5671,                0.95935,                0.95096,                 0.9635,                0.43123,                 2.0197,                0.62873,                 1.8053,               0.006436,               0.006436,               0.006436
                    111,                 1.9926,                0.72871,                  1.578,                0.95891,                0.95205,                0.96356,                0.43199,                 2.0141,                0.62778,                 1.8003,               0.006403,               0.006403,               0.006403
                    112,                 1.9958,                0.73412,                 1.5645,                0.96061,                0.94934,                0.96305,                0.43163,                 2.0177,                0.62969,                 1.8044,                0.00637,                0.00637,                0.00637
                    113,                 1.9883,                0.72945,                 1.5584,                0.95918,                0.95259,                0.96591,                0.43383,                 2.0143,                 0.6271,                 1.7972,               0.006337,               0.006337,               0.006337
                    114,                 1.9846,                0.72446,                 1.5601,                0.95668,                0.95015,                0.96459,                0.43223,                 2.0223,                0.62896,                 1.7999,               0.006304,               0.006304,               0.006304
                    115,                 1.9777,                0.72005,                 1.5696,                0.95772,                0.94508,                0.96317,                0.43375,                 2.0191,                0.62645,                 1.7973,               0.006271,               0.006271,               0.006271
                    116,                 1.9816,                0.71897,                 1.5598,                 0.9544,                 0.9469,                0.96254,                 0.4336,                 2.0155,                0.62535,                 1.8007,               0.006238,               0.006238,               0.006238
                    117,                 1.9948,                0.72951,                 1.5749,                0.95681,                 0.9483,                0.96452,                0.43333,                 2.0194,                 0.6257,                 1.8053,               0.006205,               0.006205,               0.006205
                    118,                 1.9816,                0.72455,                 1.5687,                0.95434,                0.94558,                0.96142,                0.43074,                 2.0235,                0.62461,                  1.804,               0.006172,               0.006172,               0.006172
                    119,                 1.9951,                0.72335,                  1.563,                0.95405,                0.95069,                0.96248,                0.43133,                 2.0271,                0.62394,                 1.8047,               0.006139,               0.006139,               0.006139
                    120,                  1.985,                0.71975,                 1.5674,                0.95699,                0.95177,                 0.9634,                0.43182,                 2.0196,                0.62251,                 1.8027,               0.006106,               0.006106,               0.006106
                    121,                 1.9727,                0.72014,                 1.5583,                0.95434,                0.94798,                0.96233,                0.43184,                 2.0192,                0.62305,                 1.8003,               0.006073,               0.006073,               0.006073
                    122,                 1.9871,                0.72403,                 1.5638,                0.95499,                0.94961,                0.96499,                0.43267,                 2.0157,                0.62262,                  1.795,                0.00604,                0.00604,                0.00604
                    123,                 1.9768,                0.72315,                 1.5658,                0.95578,                0.94879,                0.96444,                0.43245,                 2.0166,                0.62305,                 1.7964,               0.006007,               0.006007,               0.006007
                    124,                 1.9681,                0.71995,                 1.5502,                0.95622,                0.94907,                0.96267,                0.43132,                 2.0176,                 0.6223,                 1.7969,               0.005974,               0.005974,               0.005974
                    125,                 1.9629,                0.71753,                 1.5524,                0.95412,                0.94907,                0.96473,                0.43262,                 2.0214,                0.62114,                 1.8003,               0.005941,               0.005941,               0.005941
                    126,                 1.9724,                0.71326,                 1.5614,                0.95508,                0.94988,                0.96398,                0.43255,                  2.024,                0.62125,                 1.8001,               0.005908,               0.005908,               0.005908
                    127,                 1.9578,                0.70851,                   1.56,                 0.9571,                0.94961,                 0.9626,                0.43115,                 2.0241,                0.62029,                 1.8015,               0.005875,               0.005875,               0.005875
                    128,                 1.9766,                0.71236,                 1.5662,                 0.9565,                0.95123,                 0.9654,                0.43195,                 2.0264,                0.62223,                 1.8051,               0.005842,               0.005842,               0.005842
                    129,                 1.9681,                0.71595,                 1.5663,                0.95564,                0.94934,                0.96243,                0.43088,                 2.0274,                0.62086,                 1.8095,               0.005809,               0.005809,               0.005809
                    130,                  1.967,                 0.7155,                 1.5561,                0.95263,                0.94813,                 0.9595,                0.43244,                 2.0259,                0.61974,                 1.8092,               0.005776,               0.005776,               0.005776
                    131,                 1.9544,                0.71554,                 1.5513,                0.95373,                0.94927,                0.96037,                 0.4333,                 2.0268,                0.62188,                 1.8114,               0.005743,               0.005743,               0.005743
                    132,                 1.9646,                  0.719,                 1.5482,                0.95357,                0.94907,                0.96161,                0.43274,                 2.0283,                0.62109,                 1.8135,                0.00571,                0.00571,                0.00571
                    133,                 1.9556,                0.71132,                 1.5543,                0.95244,                0.94954,                0.96193,                0.43094,                  2.032,                0.61988,                 1.8164,               0.005677,               0.005677,               0.005677
                    134,                 1.9629,                0.71339,                 1.5481,                0.95223,                0.94504,                0.95941,                0.43102,                 2.0294,                0.61968,                 1.8139,               0.005644,               0.005644,               0.005644
                    135,                 1.9577,                0.71176,                 1.5406,                0.95397,                0.94898,                0.96172,                0.43151,                 2.0291,                 0.6165,                 1.8108,               0.005611,               0.005611,               0.005611
                    136,                 1.9393,                0.70902,                  1.546,                 0.9542,                 0.9483,                0.96217,                0.43285,                 2.0276,                0.61571,                 1.8105,               0.005578,               0.005578,               0.005578
                    137,                 1.9401,                0.71081,                 1.5424,                0.95502,                0.94916,                0.96338,                0.43429,                 2.0294,                0.61468,                 1.8103,               0.005545,               0.005545,               0.005545
                    138,                 1.9443,                0.71058,                 1.5412,                0.95554,                0.94918,                0.96374,                0.43475,                 2.0294,                0.61396,                 1.8102,               0.005512,               0.005512,               0.005512
                    139,                 1.9392,                0.70333,                 1.5506,                0.95555,                0.94771,                0.96287,                0.43315,                 2.0288,                0.61428,                 1.8103,               0.005479,               0.005479,               0.005479
                    140,                 1.9463,                0.70506,                  1.535,                0.95459,                0.94636,                0.96187,                0.43282,                 2.0304,                0.61446,                 1.8096,               0.005446,               0.005446,               0.005446
                    141,                 1.9454,                0.70264,                 1.5387,                0.95528,                0.94636,                0.96076,                0.43209,                 2.0322,                0.61322,                 1.8109,               0.005413,               0.005413,               0.005413
                    142,                 1.9433,                0.70651,                 1.5458,                0.95553,                0.94879,                0.96168,                0.43318,                 2.0293,                0.61372,                 1.8075,                0.00538,                0.00538,                0.00538
                    143,                 1.9346,                0.70566,                 1.5329,                0.95492,                0.94698,                0.96125,                0.43261,                 2.0289,                0.61397,                 1.8085,               0.005347,               0.005347,               0.005347
                    144,                 1.9468,                0.70448,                 1.5323,                0.95572,                 0.9472,                0.96146,                0.43369,                 2.0281,                0.61237,                 1.8079,               0.005314,               0.005314,               0.005314
                    145,                 1.9315,                0.69669,                 1.5421,                0.95564,                 0.9469,                0.96045,                0.43352,                 2.0269,                0.61147,                 1.8072,               0.005281,               0.005281,               0.005281
                    146,                 1.9319,                0.69631,                 1.5398,                0.95548,                0.94663,                0.96113,                0.43345,                 2.0259,                0.61028,                 1.8066,               0.005248,               0.005248,               0.005248
                    147,                 1.9358,                0.70292,                  1.533,                0.95413,                0.94798,                  0.961,                0.43383,                 2.0266,                0.61047,                 1.8069,               0.005215,               0.005215,               0.005215
                    148,                 1.9255,                0.69888,                 1.5302,                0.95605,                0.94893,                0.96164,                0.43397,                  2.028,                0.60937,                 1.8075,               0.005182,               0.005182,               0.005182
                    149,                 1.9225,                0.69043,                 1.5373,                0.95673,                0.94934,                0.96217,                0.43403,                 2.0284,                0.60901,                 1.8068,               0.005149,               0.005149,               0.005149
                    150,                 1.9186,                 0.6936,                 1.5422,                0.95495,                0.94758,                0.95984,                0.43396,                 2.0264,                0.60802,                 1.8061,               0.005116,               0.005116,               0.005116
                    151,                 1.9254,                0.70098,                 1.5433,                 0.9509,                0.94969,                0.96064,                0.43348,                 2.0266,                 0.6089,                 1.8084,               0.005083,               0.005083,               0.005083
                    152,                 1.9073,                0.68982,                 1.5235,                  0.951,                0.95096,                 0.9607,                0.43263,                 2.0255,                0.60813,                 1.8087,                0.00505,                0.00505,                0.00505
