                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 2.3778,                 1.0243,                0.84735,                0.67968,                0.17731,                0.21863,                0.08955,                 2.2765,                 0.8238,                0.83329,               0.001288,               0.001288,               0.001288
                     91,                 2.2897,                 1.0065,                 0.8367,                0.70124,                0.18383,                0.25625,                0.10134,                 2.2632,                0.83439,                0.84062,               0.001189,               0.001189,               0.001189
                     92,                 2.3472,                0.98446,                0.84423,                0.65185,                 0.1782,                0.24016,                0.09451,                 2.3672,                0.83509,                0.85053,                0.00109,                0.00109,                0.00109
                     93,                 2.3365,                 1.0035,                0.83337,                0.70613,                0.18171,                0.24779,                0.10157,                 2.2596,                0.81542,                0.84199,               0.000991,               0.000991,               0.000991
                     94,                  2.351,                 1.0456,                0.83363,                0.74438,                0.17992,                0.25721,                0.10173,                 2.2981,                 0.8182,                0.83995,               0.000892,               0.000892,               0.000892
                     95,                 2.3098,                0.99015,                0.83282,                0.71336,                0.18123,                 0.2625,                0.10517,                 2.2854,                0.80043,                 0.8447,               0.000793,               0.000793,               0.000793
                     96,                 2.2704,                0.99856,                0.83833,                 0.7413,                0.18774,                0.26986,                0.10959,                  2.252,                0.80604,                0.84559,               0.000694,               0.000694,               0.000694
                     97,                 2.2536,                0.98839,                0.83532,                0.69297,                0.18383,                0.24957,                0.10357,                 2.2601,                0.80902,                0.84682,               0.000595,               0.000595,               0.000595
                     98,                  2.328,                 1.0433,                0.84642,                0.71623,                0.18514,                0.24732,                0.10094,                 2.2832,                0.79805,                0.84801,               0.000496,               0.000496,               0.000496
                     99,                 2.2788,                0.99792,                0.83841,                0.72661,                0.18774,                0.24442,                0.09924,                   2.28,                0.80117,                0.84696,               0.000397,               0.000397,               0.000397
                    100,                 2.2385,                0.95583,                0.82731,                0.71994,                0.18434,                0.25427,                 0.1028,                 2.3153,                 0.8075,                0.84823,               0.000298,               0.000298,               0.000298
