                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                 2.1248,                 1.0066,                0.91131,                 0.8031,                0.35202,                0.40829,                0.17031,                 2.2965,                0.98318,                0.90369,               0.001387,               0.001387,               0.001387
                     90,                 2.1734,                0.99666,                0.91971,                0.78253,                0.35463,                0.41346,                0.16572,                 2.3149,                 1.0069,                 0.9191,               0.001288,               0.001288,               0.001288
                     91,                 2.1414,                  1.011,                0.91613,                0.80712,                0.34681,                0.40894,                0.17008,                 2.2908,                0.99393,                0.93461,               0.001189,               0.001189,               0.001189
                     92,                 2.2118,                 1.0121,                0.91988,                0.80631,                0.35463,                 0.4119,                0.16356,                 2.4176,                  1.026,                0.95261,                0.00109,                0.00109,                0.00109
                     93,                 2.1864,                0.98963,                0.91366,                0.78315,                0.35854,                0.41377,                0.16198,                 2.3652,                0.99014,                0.92156,               0.000991,               0.000991,               0.000991
                     94,                 2.1549,                 1.0019,                0.92289,                0.78446,                0.34681,                0.40262,                0.16244,                 2.3437,                0.99067,                0.93082,               0.000892,               0.000892,               0.000892
                     95,                 2.1419,                0.98487,                0.91436,                0.78808,                0.35984,                0.41625,                0.17006,                 2.3061,                  1.021,                0.91961,               0.000793,               0.000793,               0.000793
                     96,                 2.1428,                0.99668,                0.92243,                0.80469,                0.35332,                0.41213,                0.17105,                 2.3203,                 1.0067,                 0.9155,               0.000694,               0.000694,               0.000694
                     97,                 2.0853,                0.95819,                0.90973,                0.79151,                0.34941,                0.41127,                0.16812,                 2.3547,                 1.0274,                 0.9169,               0.000595,               0.000595,               0.000595
                     98,                 2.1367,                 1.0018,                0.91837,                0.77381,                0.35072,                0.40904,                0.16811,                  2.309,                 1.0078,                0.93274,               0.000496,               0.000496,               0.000496
                     99,                 2.1011,                0.99824,                0.92291,                0.78766,                 0.3482,                0.41224,                0.17279,                  2.286,                 0.9988,                0.92651,               0.000397,               0.000397,               0.000397
                    100,                 2.1427,                0.99815,                0.90889,                0.79771,                0.32986,                0.39824,                0.16978,                 2.2978,                 1.0067,                0.90364,               0.000298,               0.000298,               0.000298
